gene,k562_de,k562_ad,is_control
KAT6B,0,0,False
AQP10,0,0,False
KATNAL1,0,0,False
KBTBD2,0,0,False
KBTBD4,0,0,False
AQP3,0,0,False
KBTBD6,0,0,False
KCNA10,0,0,False
KCNE3,0,0,False
KCNMB3,0,0,False
KCTD13,0,0,False
KCTD2,0,0,False
KCTD5,0,0,False
KCTD6,0,0,False
POGLUT2,0,0,False
KDM2A,0,0,False
AQR,0,0,False
KDM4C,0,0,False
KDSR,0,2,False
KHK,0,0,False
KHNYN,0,0,False
ARAP1,0,0,False
DELE1,0,0,False
KIAA0355,0,0,False
KIAA0513,0,0,False
KIAA0895L,0,0,False
KIAA0930,0,0,False
KIAA1324L,0,0,False
CIP2A,0,0,False
AREG,0,0,False
KIF16B,0,0,False
KIF18A,0,0,False
KIF23,0,0,False
KIFC3,0,1,False
KIT,0,0,False
KLF10,0,0,False
KLF12,0,0,False
KLF13,0,1,False
KLF14,0,0,False
KLF15,0,1,False
KLF17,0,0,False
KLF2,0,0,False
KLF3,0,0,False
KLF9,0,0,False
KLHDC2,0,0,False
KLHDC8B,0,0,False
KLHL11,0,1,False
KLHL21,0,0,False
KLHL22,0,1,False
KLHL42,0,0,False
KLHL7,0,0,False
KMT2B,0,1,False
KMT2C,0,0,False
KMT2D,0,0,False
KPNA5,0,0,False
KPTN,0,0,False
KRBA1,0,0,False
KRCC1,0,0,False
KRT17,0,0,False
KRT19,0,0,False
ARFGAP3,0,0,False
KRTAP4-2,0,0,False
KRTAP4-7,0,0,False
KSR1,0,0,False
L3HYPDH,0,0,False
L3MBTL1,0,0,False
L3MBTL3,0,0,False
L3MBTL4,0,0,False
LACTB,0,0,False
ARFGEF2,0,1,False
LAMB2,0,0,False
LARP1B,0,0,False
LARP1,0,0,False
LARP4B,0,0,False
LBH,0,0,False
LBX1,0,0,False
LBX2,0,1,False
LCE1C,0,0,False
LCE1E,0,0,False
LCMT2,0,1,False
ARG2,0,0,False
LEMD2,0,0,False
ARGFX,0,0,False
LENG1,0,0,False
LEUTX,0,0,False
LGALS8,0,0,False
LGALSL,0,0,False
LGMN,0,0,False
LHPP,0,0,False
LHX2,0,0,False
LHX4,0,0,False
LHX6,0,0,False
LHX8,0,0,False
LHX9,0,0,False
LIG1,0,0,False
LIMA1,0,0,False
LIMD1,0,0,False
ARHGAP12,0,0,False
LIN52,0,0,False
LIPH,0,0,False
ARHGAP17,0,0,False
LIPT1,0,0,False
LITAF,0,0,False
LMBRD1,0,0,False
LMNB2,0,0,False
ARHGAP19,0,0,False
LMX1A,0,0,False
LNPEP,0,0,False
LONRF3,0,0,False
LPA,0,0,False
LPCAT1,0,0,False
LPCAT2,0,1,False
LPCAT3,0,0,False
LRCH3,0,0,False
LRCH4,0,0,False
LRFN4,0,0,False
LRG1,0,0,False
LRIG2,0,0,False
LRP6,0,0,False
LRP8,0,0,False
CARMIL1,0,1,False
LRRC20,0,0,False
LRRC23,0,0,False
ARHGAP24,0,0,False
LRRC28,0,0,False
LRRC37A3,0,0,False
LRRC40,0,1,False
LRRC57,0,0,False
ARHGAP25,0,0,False
LRRC8A,0,0,False
ARHGAP35,0,0,False
LRRFIP1,0,0,False
LRWD1,0,2,False
LST1,0,0,False
LTB4R2,0,1,False
LTB4R,0,0,False
LTBP1,0,0,False
LTBP3,0,0,False
LTF,0,0,False
LURAP1,0,0,False
LYSMD2,0,0,False
LYSMD3,0,0,False
LYZ,0,0,False
LZIC,0,0,False
LZTFL1,0,0,False
LZTS2,0,0,False
MACC1,0,0,False
MADD,0,0,False
MAFB,0,0,False
MAGEA12,0,0,False
MAGEA1,0,0,False
MAGEA2,0,0,False
MAGEC1,0,0,False
MAGEC2,0,0,False
MAGEH1,0,0,False
MAGI3,0,0,False
MAML1,0,0,False
MAN1B1,0,0,False
MAN2B1,0,0,False
MAN2C1,0,0,False
MANBAL,0,0,False
MANBA,0,0,False
MANEAL,0,0,False
MANEA,0,0,False
MAP1S,0,0,False
ABHD17B,0,0,False
MAP2K3,0,9,False
MAP2K4,0,0,False
MAP2K5,0,0,False
MAP3K11,0,1,False
MAP3K1,0,0,False
MAP3K3,0,0,False
MAP3K5,0,0,False
MAP3K6,0,0,False
MAP4K1,0,0,False
MAP4K2,0,0,False
MAP7D1,0,0,False
MAPK11,0,0,False
MAPK12,0,0,False
ARHGEF39,0,0,False
MAPK8IP3,0,0,False
ARHGEF6,0,0,False
MARCH5,0,0,False
ARHGEF7,0,0,False
MARK4,0,0,False
ARHGEF9,0,0,False
MAST2,0,0,False
MATR3,0,0,False
MBD2,0,0,False
MBNL2,0,0,False
MBOAT1,0,0,False
MBTD1,0,0,False
MCAM,0,0,False
MCCC1,0,0,False
MCOLN1,0,1,False
MDM1,0,0,False
ARID3B,0,0,False
ME1,0,0,False
MEF2B,0,0,False
MEF2D,0,0,False
MEGF8,0,3,False
MEIS1,0,1,False
MEIS2,0,0,False
MEOX2,0,0,False
MESP1,0,0,False
MEST,0,0,False
CSKMT,0,0,False
METTL23,0,0,False
METTL4,0,0,False
ARL13B,0,0,False
MEX3C,0,0,False
MEX3D,0,0,False
MFN1,0,0,False
MFSD11,0,0,False
MFSD3,0,1,False
MFSD5,0,0,False
MFSD8,0,0,False
MFSD9,0,0,False
ARL17A,0,0,False
MIB2,0,0,False
MICAL1,0,0,False
MICAL2,0,0,False
MICAL3,0,0,False
MICALL1,0,0,False
ARL3,0,0,False
MRTFA,0,0,False
MKRN1,0,0,False
MKRN2,0,1,False
MLF1,0,0,False
MLLT11,0,0,False
MLYCD,0,0,False
MMACHC,0,0,False
MMGT1,0,0,False
MMP15,0,0,False
MOB2,0,0,False
MOCOS,0,0,False
MOCS1,0,0,False
MOG,0,0,False
MORN2,0,0,False
MPDU1,0,2,False
MPI,0,0,False
MPP3,0,0,False
MPP5,0,0,False
MPP6,0,0,False
MPPE1,0,0,False
MPRIP,0,0,False
MPZ,0,0,False
MRAP2,0,0,False
MRAS,0,0,False
MRI1,0,0,False
ARMC5,0,0,False
MSANTD1,0,0,False
MSGN1,0,1,False
ARMCX5,0,0,False
MSL2,0,0,False
MSRB2,0,0,False
MST1,0,0,False
MSX1,0,0,False
MT1F,0,0,False
MT2A,0,0,False
ARNT2,0,0,False
ABHD8,0,0,False
ARNTL2,0,0,False
ARNTL,0,0,False
MTHFR,0,0,False
MTHFSD,0,0,False
TESMIN,0,0,False
ARNT,0,0,False
MTMR12,0,0,False
MTMR4,0,0,False
MTRNR2L1,0,0,False
MTRNR2L8,0,0,False
MXD1,0,0,False
MXD3,0,0,False
MXI1,0,0,False
MYBL2,0,1,False
MYEOV,0,0,False
MYF5,0,0,False
MYLK3,0,0,False
MYNN,0,0,False
MYO16,0,0,False
MYO18A,0,0,False
MYOD1,0,0,False
MYOG,0,0,False
MYRFL,0,0,False
MYT1L,0,0,False
MYT1,0,0,False
EEF1AKMT1,0,0,False
NAA11,0,0,False
NAAA,0,0,False
NAB2,0,0,False
NACA2,0,0,False
NACC1,0,0,False
NACC2,0,1,False
NADSYN1,0,0,False
NAGA,0,0,False
NAGK,0,0,False
NAGPA,0,0,False
NANOGNB,0,0,False
NANOG,0,0,False
NANP,0,1,False
NAPA,0,0,False
ARRB1,0,0,False
NAT14,0,1,False
NAA80,0,1,False
NAT8L,0,0,False
NAT9,0,1,False
NBPF1,0,0,False
NBPF3,0,0,False
NCKAP5L,0,1,False
NCOA1,0,0,False
NCOA3,0,0,False
NCOA7,0,0,False
NCOR2,0,0,False
NCR3LG1,0,0,False
NCS1,0,0,False
NDEL1,0,0,False
NDRG2,0,0,False
NDST1,0,0,False
NDST2,0,0,False
NDUFA1,0,0,False
NDUFA2,0,2,False
NEBL,0,0,False
ARX,0,0,False
NECAP1,0,0,False
NEIL3,0,0,False
NEK4,0,0,False
NEK6,0,1,False
NEK9,0,0,False
AR,0,3,False
NES,0,0,False
NEU3,0,0,False
NEURL4,0,0,False
NEUROD1,0,1,False
NEUROD4,0,0,False
NEUROD6,0,0,False
NEUROG1,0,0,False
NEUROG2,0,0,False
NEUROG3,0,0,False
NEXN,0,0,False
NFAT5,0,0,False
NFATC1,0,0,False
NFATC3,0,0,False
NFE2L1,0,0,False
NFIB,0,1,False
ASAP3,0,0,False
NFIX,0,0,False
NFKB2,0,1,False
NFKBIL1,0,0,False
NFXL1,0,0,False
NHEJ1,0,0,False
NHLH1,0,0,False
NHLH2,0,0,False
ASB3,0,0,False
NIN,0,0,False
NIPA1,0,0,False
NIPAL3,0,1,False
NKRF,0,0,False
NKX1-2,0,0,False
NKX2-1,0,0,False
NKX2-2,0,0,False
NKX2-3,0,0,False
NKX2-4,0,0,False
NKX3-2,0,0,False
ASB8,0,0,False
NKX6-2,0,0,False
NKX6-3,0,1,False
NLRP2,0,0,False
NME7,0,0,False
NMT2,0,1,False
NMU,0,0,False
NNMT,0,1,False
NOBOX,0,1,False
NOC2L,0,0,False
ASCL1,0,0,False
NOP56,0,0,False
ASCL2,0,0,False
NOP9,0,0,False
NOS1AP,0,0,False
NOS3,0,0,False
NOTO,0,0,False
NPAS1,0,0,False
ASCL3,0,0,False
NPAS3,0,0,False
NPAS4,0,0,False
NPB,0,0,False
NPL,0,1,False
ASCL4,0,0,False
NPW,0,0,False
NR0B1,0,1,False
ASCL5,0,0,False
NR1D1,0,1,False
NR1D2,0,0,False
NR1H3,0,0,False
NR1I2,0,0,False
NR1I3,0,0,False
NR2E3,0,0,False
NR2F1,0,0,False
NR3C2,0,0,False
NR4A1,0,0,False
NR4A2,0,0,False
NR4A3,0,0,False
NR5A1,0,0,False
NR5A2,0,0,False
NRBF2,0,0,False
NRIP3,0,0,False
NRL,0,0,False
NRROS,0,0,False
NRSN2,0,0,False
NRTN,0,0,False
NSMF,0,0,False
NSUN6,0,0,False
NT5DC3,0,0,False
ASMTL,0,0,False
NTRK1,0,0,False
NUDT12,0,0,False
NUDT16,0,1,False
NUDT19,0,0,False
NUDT1,0,0,False
NUMB,0,0,False
NUP155,0,0,False
NUP62CL,0,0,False
NUP93,0,0,False
NUP98,0,3,False
NUS1,0,0,False
NUTF2,0,0,False
ASPSCR1,0,0,False
NXF1,0,0,False
NXT2,0,0,False
STN1,0,0,False
OCEL1,0,0,False
OGDH,0,1,False
OGFOD2,0,0,False
OMA1,0,1,False
ONECUT1,0,0,False
ONECUT2,0,1,False
OPLAH,0,0,False
OR1D2,0,0,False
OR1E2,0,0,False
OR2A1,0,0,False
OR2T29,0,0,False
OR4F4,0,0,False
OR4K1,0,0,False
OR4N2,0,0,False
OR51B4,0,0,False
OR51B5,0,0,False
OR7A10,0,0,False
OR7A17,0,0,False
ORAI1,0,2,False
ORAI2,0,0,False
ORAI3,0,0,False
OSBPL11,0,0,False
OSBPL3,0,2,False
OSBPL5,0,0,False
OSBPL6,0,0,False
OSBPL9,0,1,False
OSER1,0,0,False
OSR2,0,1,False
OSTM1,0,0,False
OTOP1,0,0,False
OTP,0,0,False
OTX2,0,0,False
OVCA2,0,0,False
OVOL3,0,1,False
OXSM,0,0,False
P2RX4,0,0,False
P2RX5,0,0,False
P2RY1,0,0,False
PACRGL,0,0,False
PACS1,0,0,False
PACSIN3,0,0,False
PAK4,0,0,False
PALM3,0,0,False
PANX1,0,0,False
TENT4B,0,0,False
PAQR3,0,0,False
PAQR4,0,0,False
PARD3,0,0,False
ATF3,0,0,False
PARG,0,0,False
PARK7,0,4,False
PASK,0,0,False
PAX3,0,0,False
PAX4,0,0,False
PAX5,0,0,False
PAX8,0,0,False
PAX9,0,0,False
PBX1,0,0,False
PBX3,0,0,False
PBXIP1,0,0,False
PCBD2,0,0,False
PCED1A,0,0,False
PCMTD2,0,0,False
PCOLCE2,0,0,False
PCSK6,0,0,False
PCSK7,0,0,False
PCSK9,0,0,False
PCTP,0,0,False
PC,0,0,False
ATF7,0,0,False
PDCD2L,0,0,False
GATD1,0,12,False
PDE4A,0,0,False
PDE4DIP,0,0,False
PDF,0,0,False
PDGFA,0,0,False
ATG13,0,0,False
PDK1,0,0,False
PDSS1,0,1,False
PDXDC1,0,0,False
PDZD8,0,0,False
PEA15,0,0,False
PECR,0,0,False
ATG2B,0,0,False
PEG3,0,0,False
PELI1,0,0,False
PER3,0,0,False
PEX10,0,0,False
PEX11B,0,0,False
PEX16,0,0,False
ATG4A,0,0,False
PEX7,0,0,False
PFKFB2,0,0,False
PFKFB4,0,0,False
PFKM,0,0,False
ATG4C,0,1,False
PGBD2,0,0,False
ATG4D,0,0,False
PGM2L1,0,0,False
PHC3,0,0,False
PHF19,0,2,False
PHF2,0,0,False
ATG9A,0,0,False
PHF7,0,0,False
PHKA2,0,0,False
PHLDA2,0,0,False
PHLDB1,0,0,False
PHLDB3,0,0,False
PHOX2B,0,1,False
PHRF1,0,0,False
PHYH,0,0,False
PI4K2A,0,0,False
PI4K2B,0,0,False
PI4KB,0,0,False
PICK1,0,0,False
PIGA,0,0,False
PIGC,0,0,False
PIGM,0,0,False
PIGN,0,0,False
PIGU,0,0,False
PIGV,0,0,False
PIK3C2A,0,1,False
PIK3CG,0,0,False
ATOH1,0,0,False
PILRB,0,0,False
PIM3,0,0,False
ATOH7,0,0,False
PIP5K1A,0,0,False
PIP5K1C,0,0,False
PIR,0,0,False
PISD,0,0,False
PITHD1,0,0,False
ATOH8,0,0,False
PITPNM1,0,0,False
PITX2,0,0,False
PITX3,0,0,False
PKIB,0,0,False
PKLR,0,0,False
PKNOX2,0,0,False
PKP3,0,0,False
PLAG1,0,0,False
PLBD1,0,0,False
PLBD2,0,0,False
PLCB1,0,0,False
PLCB3,0,0,False
ATP11C,0,0,False
PLCD1,0,0,False
PLCG1,0,0,False
PLD1,0,0,False
PLD6,0,0,False
PLEC,0,1,False
PLEKHA4,0,0,False
ATP13A2,0,0,False
PLEKHJ1,0,3,False
PLEKHN1,0,0,False
PLEKHO1,0,0,False
PLK1,0,0,False
PLK3,0,0,False
PLRG1,0,0,False
PLS1,0,0,False
PLTP,0,0,False
PLXNA1,0,0,False
PLXNB1,0,0,False
PLXNB2,0,0,False
PML,0,0,False
PNMA1,0,0,False
PNPLA6,0,0,False
PNPLA8,0,0,False
PNPO,0,0,False
POC1A,0,0,False
POFUT1,0,0,False
ATP2B4,0,0,False
POGLUT1,0,0,False
POLB,0,0,False
POLDIP3,0,0,False
POLH,0,0,False
POLM,0,0,False
POLR2J3,0,0,False
POLR3A,0,4,False
POM121C,0,0,False
POMGNT1,0,0,False
POMT1,0,0,False
POMT2,0,0,False
ATP5F1E,0,1,False
POT1,0,0,False
POU1F1,0,0,False
POU2AF1,0,0,False
POU3F2,0,0,False
POU3F4,0,0,False
POU4F1,0,1,False
POU4F2,0,0,False
POU4F3,0,0,False
POU5F2,0,0,False
POU6F1,0,0,False
PPARD,0,0,False
PPARG,0,0,False
PPFIBP1,0,2,False
PPM1A,0,0,False
PPM1H,0,0,False
PPM1K,0,0,False
PPP1R14C,0,0,False
PPP1R16A,0,1,False
PPP1R26,0,0,False
PPP1R9B,0,0,False
PPP2R1B,0,0,False
PPP2R2D,0,0,False
PPP2R3B,0,0,False
PTPA,0,0,False
PPP2R5C,0,0,False
PPP3CA,0,0,False
PPP4R1,0,0,False
PPTC7,0,0,False
PPWD1,0,0,False
PPY,0,0,False
SLC66A2,0,1,False
PRDM15,0,2,False
PRDM1,0,0,False
PRDM2,0,0,False
PRDM6,0,0,False
PRDM9,0,0,False
ATP6V0A2,0,1,False
PRELID2,0,0,False
PRG2,0,0,False
PRIMPOL,0,1,False
PRKAA1,0,0,False
PRKCQ,0,0,False
PRKX,0,0,False
PROX1,0,0,False
PROX2,0,0,False
PRPF40B,0,1,False
PRPS2,0,0,False
PRR4,0,0,False
PRR5,0,0,False
PRR7,0,0,False
PRRC1,0,0,False
PRRC2B,0,0,False
PRRX2,0,0,False
PRTFDC1,0,0,False
PSMA5,0,0,False
PSMA7,0,22,False
PSMB10,0,1,False
PSMC5,0,0,False
PSMD14,0,7,False
PTER,0,0,False
PTF1A,0,0,False
PTGFRN,0,0,False
PTK2B,0,0,False
PTP4A3,0,0,False
ATP9B,0,0,False
PTPN4,0,0,False
PTPN9,0,0,False
PTPRG,0,0,False
PTPRR,0,0,False
PUS7,0,0,False
PWWP2B,0,1,False
PYGL,0,1,False
QPCTL,0,0,False
QRICH1,0,0,False
RAB12,0,0,False
RAB20,0,1,False
RAB22A,0,0,False
RAB24,0,0,False
RAB28,0,0,False
RAB30,0,0,False
RAB3IL1,0,1,False
RAB3IP,0,0,False
RAB40B,0,0,False
RAB9A,0,0,False
RABAC1,0,0,False
ATXN3,0,0,False
RABL3,0,1,False
ATXN7L1,0,0,False
RAD51B,0,0,False
RAD51D,0,0,False
RAD52,0,0,False
RAD54B,0,0,False
RAD54L2,0,0,False
RAD54L,0,0,False
RAG1,0,0,False
RAI1,0,0,False
RALB,0,0,False
RALGAPB,0,0,False
RANBP10,0,0,False
RANGRF,0,0,False
RAN,0,1,False
RAP2C,0,0,False
RAPGEF1,0,0,False
AUH,0,0,False
RARB,0,1,False
RASA2,0,0,False
RASA3,0,0,False
RASGEF1A,0,0,False
RASGRP2,0,1,False
RASSF3,0,0,False
RAVER1,0,0,False
RAX2,0,0,False
RAX,0,0,False
RBAK-RBAKDN,0,0,False
AURKA,0,0,False
RBM15B,0,1,False
AURKB,0,0,False
RBM22,0,0,False
RBM38,0,0,False
RBM41,0,0,False
RBM4B,0,0,False
RBM8A,0,0,False
RBP5,0,0,False
RBPMS2,0,0,False
RCAN1,0,0,False
AXIN1,0,0,False
ACADS,0,0,False
RCE1,0,0,False
RCN3,0,0,False
RDH10,0,0,False
RDH13,0,0,False
RDH14,0,0,False
RECQL5,0,0,False
RELA,0,0,False
RELB,0,0,False
AZIN1,0,0,False
RELT,0,0,False
RENBP,0,1,False
REPS1,0,1,False
RETSAT,0,0,False
RFFL,0,0,False
RFPL4B,0,0,False
RFWD3,0,0,False
RFX2,0,0,False
RGL2,0,0,False
RGP1,0,0,False
RGS14,0,0,False
RHBDD2,0,0,False
RHD,0,0,False
RHEBL1,0,0,False
RHNO1,0,1,False
B3GNT2,0,0,False
RHOH,0,0,False
RHOXF1,0,0,False
B3GNT5,0,0,False
RILPL2,0,0,False
RIMKLB,0,1,False
RIT1,0,0,False
RMND5A,0,0,False
RNASE1,0,0,False
B4GALNT1,0,0,False
RNASEK,0,8,False
RND2,0,0,False
RNF111,0,0,False
B4GALNT4,0,0,False
RNF121,0,0,False
RNF125,0,0,False
RNF139,0,0,False
RNF149,0,0,False
RNF208,0,0,False
RNF213,0,0,False
B4GALT4,0,0,False
RNF25,0,0,False
RNF26,0,0,False
RNF34,0,0,False
RNF4,0,3,False
RNF6,0,0,False
RNFT2,0,0,False
RNPEPL1,0,0,False
B9D1,0,0,False
RORA,0,0,False
RPA1,0,0,False
B9D2,0,0,False
RPGR,0,0,False
BAG3,0,0,False
ACAP3,0,0,False
RPS6KA4,0,0,False
RPS6KC1,0,0,False
RPUSD2,0,1,False
RRAGA,0,0,False
RRAGB,0,0,False
RRAGD,0,0,False
RRM2B,0,0,False
BAIAP2,0,0,False
BAK1,0,0,False
RSC1A1,0,0,False
RSU1,0,0,False
RTN4,0,0,False
RUFY2,0,0,False
RUVBL2,0,0,False
RXRA,0,0,False
RYBP,0,0,False
S100A6,0,0,False
S100P,0,0,False
SAAL1,0,0,False
SALL1,0,0,False
SALL2,0,0,False
BARHL2,0,0,False
BARX1,0,0,False
SAP30,0,0,False
BARX2,0,0,False
SAT2,0,0,False
SAV1,0,0,False
BATF2,0,0,False
SBNO2,0,1,False
SCAI,0,2,False
SCAMP1,0,0,False
SCD,0,0,False
SCFD2,0,0,False
SCG3,0,0,False
SCIN,0,0,False
SCMH1,0,0,False
SCML2,0,0,False
SCML4,0,0,False
SCO2,0,0,False
SCP2,0,0,False
SCRT1,0,0,False
SDC3,0,0,False
SDHAF1,0,0,False
SDSL,0,1,False
SEBOX,0,0,False
SEC11C,0,0,False
SEC16A,0,0,False
SEC23IP,0,0,False
SEC24A,0,0,False
SEC24B,0,0,False
SEC24D,0,0,False
SEC62,0,1,False
SECISBP2L,0,0,False
SEL1L3,0,0,False
BBC3,0,0,False
SELENOM,0,0,False
SELPLG,0,0,False
SELENOT,0,1,False
SEMA4C,0,0,False
BBIP1,0,0,False
SENP3,0,0,False
BBS1,0,0,False
SEPTIN1,0,0,False
SEPTIN2,0,0,False
SEPTIN5,0,0,False
BBS2,0,0,False
SEPTIN9,0,0,False
SERHL2,0,1,False
SERTAD1,0,0,False
SERTAD2,0,0,False
BBS7,0,0,False
SERTAD3,0,0,False
SESN1,0,1,False
SETBP1,0,0,False
SETDB2,0,0,False
SETMAR,0,0,False
SEZ6L2,0,0,False
SF3A3,0,0,False
SF3B2,0,6,False
SFI1,0,0,False
SFXN2,0,0,False
SFXN5,0,0,False
SGK1,0,0,False
RSKR,0,0,False
SGMS1,0,0,False
SGPL1,0,0,False
SGPP1,0,0,False
SGSH,0,0,False
SGSM3,0,0,False
SH2B3,0,0,False
SH2D3A,0,0,False
SH3BGRL2,0,0,False
SH3BP1,0,0,False
SH3BP2,0,0,False
SH3BP5L,0,0,False
SH3GL3,0,0,False
SHISA5,0,0,False
SHKBP1,0,0,False
SHMT1,0,0,False
SHOX2,0,0,False
SHOX,0,0,False
SHROOM1,0,0,False
SIAH1,0,0,False
SIGMAR1,0,0,False
SIM1,0,0,False
SIM2,0,0,False
SIRT2,0,0,False
SIRT3,0,0,False
SIRT5,0,0,False
BCKDHB,0,0,False
SIX4,0,0,False
SIX5,0,0,False
SKOR1,0,0,False
SKOR2,0,0,False
SLC10A7,0,0,False
SLC12A4,0,0,False
BCL11A,0,0,False
SLC12A7,0,1,False
SLC12A9,0,0,False
SLC17A5,0,0,False
SLC19A2,0,0,False
SLC1A4,0,0,False
SLC22A23,0,0,False
SLC25A14,0,0,False
SLC25A15,0,0,False
SLC25A16,0,0,False
SLC25A22,0,1,False
SLC25A26,0,0,False
SLC25A28,0,0,False
SLC25A38,0,2,False
SLC25A53,0,0,False
SLC26A6,0,0,False
SLC29A2,0,0,False
SLC2A13,0,0,False
SLC2A1,0,0,False
SLC30A6,0,0,False
SLC35A2,0,1,False
SLC35B3,0,0,False
SLC35D2,0,0,False
SLC35E2B,0,0,False
BCL6B,0,0,False
SLC35E3,0,1,False
SLC35F5,0,0,False
SLC35G1,0,0,False
SLC37A1,0,0,False
BCL6,0,0,False
SLC37A3,0,0,False
SLC37A4,0,0,False
SLC38A10,0,0,False
SLC38A7,0,0,False
SLC39A11,0,0,False
SLC39A13,0,0,False
BCL7B,0,0,False
SLC44A2,0,0,False
SLC45A4,0,1,False
SLC48A1,0,0,False
ACCS,0,0,False
SLC52A2,0,0,False
SLC6A6,0,0,False
SLC7A8,0,0,False
SLC8B1,0,0,False
SLC9B1,0,0,False
SLCO4A1,0,0,False
SLU7,0,2,False
SLX4IP,0,0,False
SMAD1,0,0,False
SMAD2,0,0,False
SMARCA2,0,0,False
SMARCAL1,0,0,False
BDH2,0,0,False
SMC2,0,0,False
SMCO4,0,0,False
SMIM13,0,0,False
SMIM7,0,0,False
SMPD2,0,0,False
SMYD3,0,0,False
SMYD4,0,0,False
SMYD5,0,1,False
SNAI2,0,0,False
ACD,0,0,False
SNAI3,0,0,False
SNCG,0,0,False
SNRNP35,0,11,False
SNRPA1,0,0,False
SNRPD2,0,1,False
SNTA1,0,0,False
SNX11,0,0,False
SNX13,0,0,False
SNX29,0,0,False
SNX8,0,0,False
SOAT1,0,1,False
SOCS1,0,0,False
SOHLH2,0,0,False
SOSTDC1,0,0,False
SOX10,0,0,False
SOX13,0,0,False
SOX15,0,0,False
SOX2,0,0,False
SOX30,0,0,False
BHLHE22,0,0,False
BHLHE23,0,1,False
ACER3,0,0,False
SOX8,0,0,False
SOX9,0,0,False
SP100,0,0,False
SP110,0,0,False
SP140,0,0,False
SP7,0,0,False
SP8,0,0,False
SP9,0,0,False
SPA17,0,0,False
SPARC,0,0,False
BHLHE41,0,0,False
SPATS2L,0,0,False
SPC24,0,15,False
SPIB,0,0,False
SPICE1,0,0,False
SPIC,0,0,False
BIN3,0,0,False
SPIN2B,0,2,False
SPIN4,0,0,False
SPPL2A,0,0,False
SPRED1,0,0,False
SPRED2,0,0,False
BIRC5,0,0,False
SPTA1,0,0,False
SPTBN2,0,0,False
SPTLC2,0,0,False
SPZ1,0,0,False
SRGAP2,0,0,False
SRGN,0,0,False
BLCAP,0,0,False
SRSF3,0,0,False
SRY,0,0,False
SS18L1,0,0,False
SSBP2,0,0,False
SSH2,0,0,False
SSX1,0,0,False
SSX3,0,1,False
SSX4,0,0,False
ST18,0,0,False
ST3GAL2,0,0,False
ST3GAL4,0,0,False
ST6GALNAC4,0,0,False
ST7,0,0,False
STAC3,0,0,False
STAM2,0,0,False
STARD3,0,0,False
STARD4,0,0,False
STARD8,0,0,False
STAT2,0,0,False
STAT4,0,0,False
STAT6,0,0,False
STC2,0,0,False
STIM2,0,0,False
STK17A,0,0,False
STK35,0,0,False
STK38L,0,0,False
STOML1,0,0,False
STON2,0,0,False
STRADA,0,0,False
STT3A,0,0,False
STX6,0,0,False
BMI1,0,0,False
STX8,0,1,False
BMP1,0,0,False
SUPT3H,0,0,False
SURF2,0,0,False
BNC1,0,0,False
SYCE1,0,0,False
BNC2,0,0,False
SYNGR1,0,0,False
SYNJ2BP,0,0,False
SYPL2,0,0,False
SYP,0,0,False
SZRD1,0,0,False
TAB1,0,0,False
TAC3,0,1,False
TACC1,0,0,False
TACC3,0,0,False
TAF4B,0,0,False
TAF5L,0,2,False
TAF9B,0,0,False
TANK,0,0,False
TAP2,0,0,False
TAPT1,0,0,False
TAX1BP3,0,2,False
TBC1D10A,0,0,False
TBC1D10B,0,0,False
TBC1D12,0,0,False
TBC1D14,0,0,False
TBC1D22B,0,0,False
TBC1D28,0,0,False
TBC1D31,0,0,False
TBC1D3,0,0,False
TBC1D7,0,1,False
TBC1D9B,0,0,False
TBCD,0,1,False
TBL1XR1,0,0,False
TBL2,0,0,False
TBPL2,0,0,False
TBR1,0,0,False
TBX15,0,0,False
TBX19,0,1,False
TBX20,0,0,False
TBX21,0,0,False
TBX2,0,0,False
TBX3,0,0,False
TBX6,0,0,False
TBXAS1,0,0,False
TCEA2,0,0,False
TCEANC2,0,0,False
TCF20,0,1,False
TCF21,0,0,False
TCF23,0,0,False
TCF7L1,0,0,False
TCF7,0,0,False
TCFL5,0,1,False
TCHP,0,0,False
BPHL,0,0,False
TCTEX1D2,0,0,False
TCTN1,0,0,False
TCTN3,0,0,False
TDGF1,0,0,False
TDRD3,0,0,False
TDRKH,0,0,False
TEAD1,0,0,False
TECPR1,0,0,False
TEKT2,0,2,False
TEKT4,0,0,False
TEX15,0,0,False
TEX261,0,0,False
TFAP2A,0,0,False
TFAP2B,0,0,False
TFAP2C,0,1,False
TFAP2D,0,0,False
TFCP2L1,0,0,False
TFDP3,0,0,False
TFE3,0,0,False
TFEC,0,0,False
TFPI,0,0,False
TFR2,0,0,False
TGFBR3,0,0,False
TGIF1,0,1,False
TGIF2LX,0,0,False
TGIF2LY,0,0,False
THAP4,0,0,False
THAP8,0,0,False
THEM6,0,0,False
THOC5,0,0,False
THRB,0,0,False
THTPA,0,0,False
TIAL1,0,0,False
TIGD1,0,0,False
TIGD2,0,0,False
TIGD3,0,0,False
TIGD4,0,0,False
TIMM21,0,0,False
TJAP1,0,0,False
TLCD1,0,0,False
TLE4,0,0,False
TLX2,0,0,False
TM2D3,0,0,False
TM4SF19,0,0,False
BABAM2,0,0,False
TMCO6,0,0,False
TMED8,0,0,False
TMEM107,0,0,False
TMEM120B,0,0,False
TMEM128,0,0,False
TMEM135,0,0,False
TMEM158,0,0,False
TMEM159,0,0,False
