gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
RAD9A,0.3539249,0.4700548,-0.116129905,0.04056153,0.15592617642057038
NACA,7.9436393,8.604384,-0.66074514,0.04056153,0.15592617642057038
SLC37A3,0.4818481,0.628731,-0.14688292,0.04056153,0.15592617642057038
HENMT1,0.6428559,0.86843914,-0.22558326,0.04056153,0.15592617642057038
NUP54,0.80562115,1.010543,-0.20492184,0.04056153,0.15592617642057038
CTC-308K20.3,0.15675153,0.19642973,-0.0396782,0.04056153,0.15592617642057038
GOLGA7,1.734366,2.1000013,-0.36563528,0.04056153,0.15592617642057038
USP24,1.1857216,1.3907441,-0.20502245,0.04056153,0.15592617642057038
FANCF,0.2068664,0.31601134,-0.10914494,0.04056153,0.15592617642057038
VDAC3,1.7052629,2.0456157,-0.34035277,0.04056153,0.15592617642057038
TIMM17A,0.96323633,1.2258035,-0.26256716,0.04056153,0.15592617642057038
FAM217B,0.521531,0.7099374,-0.18840641,0.04056153,0.15592617642057038
UTP18,0.86660796,1.0589312,-0.19232327,0.04056153,0.15592617642057038
APEH,1.696787,2.0927534,-0.3959664,0.04056153,0.15592617642057038
FARS2,0.616515,0.81423056,-0.19771558,0.04056153,0.15592617642057038
CLIC1P1,0.094275355,0.13483627,-0.040560916,0.041652724,0.16007598982394627
DSTNP1,0.127836,0.07614277,0.05169323,0.042061776,0.16160266490195335
AP001062.1,0.10565837,0.06856415,0.03709422,0.04244488,0.1619118316590193
RP13-131K19.6,0.131648,0.09002862,0.041619383,0.04272075,0.1619118316590193
MCAT,0.13563204,0.193055,-0.057422966,0.04275677,0.1619118316590193
SLC27A4,0.11580547,0.19158825,-0.07578278,0.04277475,0.1619118316590193
MGST2,0.107058346,0.17289166,-0.065833315,0.04277475,0.1619118316590193
MRPS18AP1,0.23964618,0.17218035,0.06746583,0.04277475,0.1619118316590193
SPAG5,0.17652372,0.3639262,-0.18740249,0.04277475,0.1619118316590193
SLC30A4,0.14330335,0.21554342,-0.07224007,0.04277475,0.1619118316590193
PPP1R18,1.5588131,1.940785,-0.38197196,0.042780764,0.1619118316590193
RP13-104F24.3,0.22108066,0.14912607,0.07195459,0.042780764,0.1619118316590193
FIS1,1.5980785,2.0059586,-0.40788007,0.042780764,0.1619118316590193
UBE2Z,0.63765246,0.8179677,-0.18031526,0.042780764,0.1619118316590193
TOP1,1.0938246,1.2688301,-0.17500544,0.042780764,0.1619118316590193
HMGN2P3,0.17410558,0.23962876,-0.06552318,0.042780764,0.1619118316590193
ZFPL1,0.30049458,0.43271023,-0.13221565,0.042780764,0.1619118316590193
ASNSD1,0.73086435,0.88853514,-0.1576708,0.042780764,0.1619118316590193
INPP4B,2.9880238,3.6311212,-0.6430974,0.042780764,0.1619118316590193
IL10RA,3.7674367,4.3317056,-0.5642688,0.042780764,0.1619118316590193
RP11-345J4.5,2.0712123,2.3846097,-0.3133974,0.042780764,0.1619118316590193
IGF2R,0.73829585,0.9297275,-0.19143164,0.042780764,0.1619118316590193
CD27-AS1,0.58342195,0.72218883,-0.13876688,0.042780764,0.1619118316590193
NNT,0.871219,1.1556352,-0.28441626,0.042780764,0.1619118316590193
N4BP1,0.72212875,0.9589175,-0.23678875,0.042780764,0.1619118316590193
PLD3,1.1625254,1.4290556,-0.26653016,0.042780764,0.1619118316590193
C2orf43,0.40259102,0.61498517,-0.21239415,0.042780764,0.1619118316590193
CDC23,0.4351239,0.55015284,-0.11502895,0.042780764,0.1619118316590193
TUFM,2.2976878,2.6964037,-0.39871597,0.042780764,0.1619118316590193
GIMAP6,1.554538,2.1980362,-0.6434982,0.042780764,0.1619118316590193
CDV3,1.9536545,2.2475362,-0.29388165,0.042780764,0.1619118316590193
GPR114,0.6133858,0.9023002,-0.28891438,0.042780764,0.1619118316590193
SEPT7P2,0.8521638,0.7677233,0.08444047,0.042780764,0.1619118316590193
TSG101,1.2762268,1.58494,-0.3087132,0.042780764,0.1619118316590193
LINC00537,0.23293936,0.38030475,-0.14736539,0.042780764,0.1619118316590193
ZNF383,0.41992658,0.33367813,0.08624846,0.042780764,0.1619118316590193
TRAF7,0.6482001,0.8639034,-0.21570331,0.042780764,0.1619118316590193
WAC-AS1,0.3246433,0.40236098,-0.07771766,0.042780764,0.1619118316590193
MCC,0.23830801,0.18914588,0.049162135,0.042780764,0.1619118316590193
ETS2,0.35892543,0.44598457,-0.08705914,0.042780764,0.1619118316590193
ZNF106,1.5640155,1.8049213,-0.24090576,0.042780764,0.1619118316590193
SGK3,0.35690492,0.2531873,0.103717625,0.042780764,0.1619118316590193
EHD1,2.344079,2.7099817,-0.36590266,0.042780764,0.1619118316590193
FTSJ2,0.24478051,0.3935292,-0.1487487,0.042780764,0.1619118316590193
RP11-793H13.8,0.1307074,0.15438199,-0.023674592,0.042780764,0.1619118316590193
ADRBK1,2.1654966,2.5390153,-0.3735187,0.042780764,0.1619118316590193
ASMTL,0.69847095,0.84394103,-0.14547008,0.042780764,0.1619118316590193
CD59,0.50686526,0.7252607,-0.21839541,0.042780764,0.1619118316590193
PGLS,0.99803025,1.3166486,-0.31861836,0.042780764,0.1619118316590193
SLC35A4,1.0104688,1.2913225,-0.28085363,0.042780764,0.1619118316590193
RP11-134E15.2,0.41870713,0.5265714,-0.10786426,0.042780764,0.1619118316590193
SNX15,0.22369993,0.31807473,-0.094374806,0.042780764,0.1619118316590193
TMEM164,0.18452598,0.23891783,-0.054391846,0.042780764,0.1619118316590193
GFOD2,0.21782586,0.29209566,-0.0742698,0.042780764,0.1619118316590193
ARL15,0.41695207,0.55569583,-0.13874376,0.042780764,0.1619118316590193
ZNF644,1.4558831,1.7333429,-0.27745974,0.042780764,0.1619118316590193
TMSB4XP1,0.07155,0.113273464,-0.041723467,0.042854358,0.16214554224798416
RP4-728D4.2,0.332567,0.45860654,-0.12603953,0.043922227,0.16614006978269275
RP11-328K2.1,0.06699806,0.13105668,-0.064058624,0.044627015,0.1675927383281806
SLC40A1,0.15483561,0.0721478,0.08268781,0.044754412,0.1675927383281806
KRT18,0.101136275,0.06734839,0.033787884,0.044754412,0.1675927383281806
SESTD1,0.10803897,0.1560391,-0.048000135,0.044884615,0.1675927383281806
C21orf58,0.07982373,0.15408961,-0.07426588,0.04497769,0.1675927383281806
AC002331.1,0.12102526,0.19575873,-0.07473347,0.04497769,0.1675927383281806
PDCD2L,0.12764794,0.19641204,-0.068764105,0.04507699,0.1675927383281806
PIK3R3,0.17728183,0.22872917,-0.051447347,0.045095585,0.1675927383281806
PLD2,0.26182544,0.3654795,-0.10365406,0.045095585,0.1675927383281806
LY75,1.0153986,1.1778774,-0.1624788,0.04510182,0.1675927383281806
HIST1H2BD,0.41921094,0.60704833,-0.18783739,0.04510182,0.1675927383281806
TRPT1,0.9949627,1.2818508,-0.28688812,0.04510182,0.1675927383281806
C21orf91,1.0432138,1.4199153,-0.37670147,0.04510182,0.1675927383281806
DAZAP1,0.6864661,0.8481068,-0.1616407,0.04510182,0.1675927383281806
RGS3,0.93373114,1.3802649,-0.44653374,0.04510182,0.1675927383281806
TXNDC12,1.1235019,1.4103903,-0.28688836,0.04510182,0.1675927383281806
CTBP1,2.9065497,3.273816,-0.36726642,0.04510182,0.1675927383281806
NSF,1.1035157,1.4494889,-0.34597313,0.04510182,0.1675927383281806
NOP16,0.96613246,1.196933,-0.23080057,0.04510182,0.1675927383281806
POLR2F,0.9171644,1.1798949,-0.26273054,0.04510182,0.1675927383281806
ZNF438,0.17991911,0.23583417,-0.055915058,0.04510182,0.1675927383281806
POLI,0.4711731,0.35740164,0.11377147,0.04510182,0.1675927383281806
SYT15,0.0902315,0.13322437,-0.042992868,0.04510182,0.1675927383281806
RNPC3,1.0886704,0.90869266,0.17997772,0.04510182,0.1675927383281806
MED21,0.7407697,0.8532532,-0.1124835,0.04510182,0.1675927383281806
KCNK5,0.48586172,0.7189911,-0.23312938,0.04510182,0.1675927383281806
DRAM1,0.12152185,0.18815444,-0.06663259,0.04510182,0.1675927383281806
KIAA1715,0.62494767,0.8005756,-0.17562795,0.04510182,0.1675927383281806
PCYT1A,0.71003294,0.9100106,-0.19997764,0.04510182,0.1675927383281806
RNF31,0.424585,0.6022133,-0.17762831,0.04510182,0.1675927383281806
MAN1B1,0.90304327,1.0738422,-0.1707989,0.04510182,0.1675927383281806
RAB4B-EGLN2,0.14259015,0.19433345,-0.0517433,0.04510182,0.1675927383281806
SEC23B,1.160104,1.4130639,-0.25295985,0.04510182,0.1675927383281806
EOMES,0.9377406,1.2407528,-0.3030122,0.04510182,0.1675927383281806
ELOVL6,0.2056217,0.2898836,-0.08426191,0.04510182,0.1675927383281806
NDUFA5,1.8140744,2.0666819,-0.25260746,0.04510182,0.1675927383281806
ACBD5,0.589857,0.75468343,-0.16482645,0.04510182,0.1675927383281806
C4orf3,2.0545573,2.5045352,-0.44997787,0.04510182,0.1675927383281806
RBM33,1.6366384,1.8109096,-0.17427123,0.04510182,0.1675927383281806
DUT,1.1032091,1.5325717,-0.42936254,0.04510182,0.1675927383281806
RAB37,1.0734401,1.4653862,-0.39194608,0.04510182,0.1675927383281806
DYM,1.2703267,1.4626758,-0.19234908,0.04510182,0.1675927383281806
SPTAN1,2.603587,3.021385,-0.41779804,0.04510182,0.1675927383281806
CCDC47,1.0004376,1.212402,-0.21196437,0.04510182,0.1675927383281806
TUBGCP2,1.1347992,1.3685135,-0.23371422,0.04510182,0.1675927383281806
ERC1,0.46249858,0.35549626,0.10700232,0.04510182,0.1675927383281806
RPS7P14,0.14948094,0.111326784,0.038154155,0.04510182,0.1675927383281806
STRADB,0.2982114,0.22242996,0.075781435,0.04510182,0.1675927383281806
TPP1,3.247953,3.7271683,-0.47921538,0.04510182,0.1675927383281806
ARPC1A,1.042714,1.2957877,-0.2530737,0.04510182,0.1675927383281806
OGG1,0.5217229,0.72060126,-0.19887835,0.04510182,0.1675927383281806
ELOVL5,2.8293328,3.2977707,-0.4684379,0.04510182,0.1675927383281806
CALR,6.73154,7.261655,-0.53011465,0.04510182,0.1675927383281806
GZMK,3.4718223,4.6880317,-1.2162094,0.04510182,0.1675927383281806
YIPF6,0.40709996,0.5141067,-0.10700673,0.04510182,0.1675927383281806
CTC-554D6.1,0.20628044,0.27387428,-0.06759384,0.04510182,0.1675927383281806
ZNF511,0.5527741,0.71694386,-0.16416979,0.04510182,0.1675927383281806
TRGV10,0.961461,1.166046,-0.20458502,0.04510182,0.1675927383281806
RP11-326C3.11,0.13626969,0.09578037,0.040489316,0.04510182,0.1675927383281806
NAB1,1.4763268,2.1400487,-0.6637219,0.04510182,0.1675927383281806
KIF21B,0.64228535,0.8011624,-0.15887707,0.04510182,0.1675927383281806
CC2D1B,0.74946594,0.9448877,-0.19542176,0.04510182,0.1675927383281806
PAICS,0.40735522,0.72075206,-0.31339684,0.04510182,0.1675927383281806
NADSYN1,1.6768922,1.9277511,-0.2508589,0.04510182,0.1675927383281806
TLE4,0.77344984,0.56711274,0.2063371,0.04510182,0.1675927383281806
GOLGA8A,1.792352,1.4451998,0.3471521,0.046295263,0.17193410212160418
NR3C2,0.21454188,0.10646909,0.108072795,0.046295263,0.17193410212160418
KB-1107E3.1,0.07067398,0.11836083,-0.047686853,0.047169063,0.1730858439866929
RP11-302F12.10,0.067171395,0.11208484,-0.04491345,0.047399845,0.1730858439866929
HDGFRP2,0.11157383,0.17778596,-0.06621213,0.047502473,0.1730858439866929
RP11-262H14.4,0.12879822,0.18881676,-0.06001854,0.047502473,0.1730858439866929
FGFBP2,0.362596,0.52994525,-0.16734925,0.047502473,0.1730858439866929
FGL2,0.17314301,0.24545966,-0.07231665,0.04752171,0.1730858439866929
ZNF25,0.19211216,0.25807163,-0.06595947,0.04752171,0.1730858439866929
MARCKSL1,0.34777036,0.19339834,0.15437202,0.04752171,0.1730858439866929
PPOX,0.7081432,0.91549885,-0.20735568,0.047528137,0.1730858439866929
ZFP91,0.5885104,0.7545083,-0.16599792,0.047528137,0.1730858439866929
ANKH,0.7210104,0.58393323,0.13707715,0.047528137,0.1730858439866929
TSC22D4,0.7745843,0.95111614,-0.17653185,0.047528137,0.1730858439866929
PIP4K2C,0.808735,0.9777553,-0.1690203,0.047528137,0.1730858439866929
YTHDF2,1.5561367,1.7869718,-0.23083508,0.047528137,0.1730858439866929
NDUFV2P1,0.84612083,1.1021941,-0.25607324,0.047528137,0.1730858439866929
ZNF419,0.17870821,0.28154176,-0.102833554,0.047528137,0.1730858439866929
AL161784.1,0.52786946,0.69582546,-0.167956,0.047528137,0.1730858439866929
EFCAB14,1.9468546,2.3604913,-0.41363668,0.047528137,0.1730858439866929
ZNF268,0.19528267,0.27639216,-0.081109494,0.047528137,0.1730858439866929
NOTCH1,0.94068044,1.1022218,-0.1615414,0.047528137,0.1730858439866929
ACADVL,2.2898138,2.734547,-0.44473314,0.047528137,0.1730858439866929
CNDP2,1.5180533,1.878113,-0.36005974,0.047528137,0.1730858439866929
TDP1,0.6931806,0.8927456,-0.199565,0.047528137,0.1730858439866929
CTB-52I2.4,0.20909551,0.29436484,-0.08526933,0.047528137,0.1730858439866929
TUBG2,0.2875531,0.41489035,-0.12733725,0.047528137,0.1730858439866929
SPN,2.0676382,2.5391233,-0.47148514,0.047528137,0.1730858439866929
BAG4,0.78969854,0.9717036,-0.18200505,0.047528137,0.1730858439866929
SFT2D1,1.4612195,1.9206616,-0.45944202,0.047528137,0.1730858439866929
CBLB,4.7147107,5.4312787,-0.716568,0.047528137,0.1730858439866929
CYBA,2.0769734,2.4130604,-0.336087,0.047528137,0.1730858439866929
NARFL,0.5376729,0.70703954,-0.16936666,0.047528137,0.1730858439866929
FAM160B1,0.91055644,1.079189,-0.1686325,0.047528137,0.1730858439866929
EMP3,3.4341068,4.088165,-0.654058,0.047528137,0.1730858439866929
HNRNPA1P34,0.22451371,0.30464354,-0.08012983,0.047528137,0.1730858439866929
RBFA,0.4143855,0.566383,-0.1519975,0.047528137,0.1730858439866929
JKAMP,0.8570349,1.0833822,-0.22634733,0.047528137,0.1730858439866929
RP11-1094M14.8,0.7827357,0.97536886,-0.19263315,0.047528137,0.1730858439866929
AGFG2,0.4879153,0.64463717,-0.15672186,0.047528137,0.1730858439866929
NIP7,0.72661924,0.9521013,-0.22548205,0.047528137,0.1730858439866929
RNF14,0.4513932,0.6141777,-0.16278452,0.047528137,0.1730858439866929
CISD3,0.38441336,0.5695171,-0.18510371,0.047528137,0.1730858439866929
TRIAP1,0.43089467,0.5549681,-0.124073446,0.047528137,0.1730858439866929
AC011558.5,3.3134348,3.8230174,-0.5095825,0.047528137,0.1730858439866929
C1orf21,0.31924635,0.49330762,-0.17406127,0.047528137,0.1730858439866929
GUCD1,0.6315924,0.81557727,-0.18398488,0.047528137,0.1730858439866929
CHERP,0.67275393,0.8050668,-0.1323129,0.047528137,0.1730858439866929
ITGB3BP,0.48999977,0.68053275,-0.19053298,0.047528137,0.1730858439866929
HIATL1,0.43710005,0.5419813,-0.10488123,0.047528137,0.1730858439866929
IL15RA,0.4684975,0.55892855,-0.090431035,0.047528137,0.1730858439866929
TMEM222,0.80095214,1.0058278,-0.20487565,0.047528137,0.1730858439866929
HSPB1,1.9680595,2.593154,-0.6250944,0.047528137,0.1730858439866929
AGPAT1,0.71300364,0.93714774,-0.2241441,0.047528137,0.1730858439866929
HLA-E,9.7836485,10.010491,-0.22684288,0.047528137,0.1730858439866929
PDCL3P5,0.100235626,0.1642913,-0.06405568,0.047528137,0.1730858439866929
ST8SIA4,1.3134488,1.6739882,-0.36053944,0.047528137,0.1730858439866929
XRN1,2.4155045,2.846612,-0.43110752,0.047528137,0.1730858439866929
SETD4,0.32932162,0.44983736,-0.120515734,0.047528137,0.1730858439866929
RAB11B,1.4655576,1.6683494,-0.20279181,0.047528137,0.1730858439866929
RP11-357C3.3,1.2029649,1.0043316,0.19863331,0.047528137,0.1730858439866929
CGGBP1,1.279334,1.5215166,-0.24218261,0.047528137,0.1730858439866929
ZNF317,0.7492738,0.9500572,-0.20078343,0.047528137,0.1730858439866929
BAK1P1,0.5796537,0.7835733,-0.20391965,0.047528137,0.1730858439866929
RFT1,0.46600962,0.60552084,-0.13951123,0.047528137,0.1730858439866929
CCDC101,0.5645312,0.6429729,-0.07844168,0.047528137,0.1730858439866929
RP11-463D19.2,0.13254333,0.17119583,-0.03865251,0.047528137,0.1730858439866929
SUPT3H,0.55340415,0.67411304,-0.12070888,0.047528137,0.1730858439866929
DDX1,0.68875265,0.86342293,-0.17467028,0.047528137,0.1730858439866929
PRPF39,1.5564157,1.7839655,-0.22754979,0.047528137,0.1730858439866929
FRMD8,0.88581985,1.1209632,-0.23514336,0.047528137,0.1730858439866929
CHTF8,0.95720434,1.2581179,-0.30091357,0.047528137,0.1730858439866929
ZDHHC3,0.6120097,0.71190065,-0.09989095,0.047528137,0.1730858439866929
VDR,0.41067046,0.706398,-0.29572755,0.047528137,0.1730858439866929
SLC25A40,0.3891959,0.5403884,-0.15119252,0.047528137,0.1730858439866929
WDR86-AS1,0.13476685,0.21792173,-0.08315489,0.048716668,0.17736701288638645
SMG8,0.07713073,0.12850414,-0.051373415,0.04969235,0.17907952503841312
PLOD1,0.1663478,0.2474966,-0.0811488,0.050036766,0.17907952503841312
AMER1,0.11352482,0.1463883,-0.03286349,0.050036766,0.17907952503841312
CCDC180,0.20881408,0.122021414,0.08679267,0.050036766,0.17907952503841312
SBF2,0.17827122,0.09400133,0.08426989,0.050036766,0.17907952503841312
MOCS3,0.07753253,0.1360503,-0.05851777,0.050036766,0.17907952503841312
GPR113,0.10018076,0.15433173,-0.05415097,0.050056636,0.17907952503841312
CCDC53,1.1601944,1.4974663,-0.33727193,0.050063275,0.17907952503841312
MRPS11,0.64508265,0.9030245,-0.25794184,0.050063275,0.17907952503841312
PCNP,2.3752291,2.7104425,-0.33521342,0.050063275,0.17907952503841312
RWDD3,0.40893188,0.5283398,-0.11940792,0.050063275,0.17907952503841312
RP4-739H11.4,0.12566118,0.16693205,-0.041270867,0.050063275,0.17907952503841312
FAM103A2P,0.3254151,0.44786942,-0.122454315,0.050063275,0.17907952503841312
UBALD2,0.25296664,0.33273712,-0.079770476,0.050063275,0.17907952503841312
NIT2,0.8334595,1.0797218,-0.24626231,0.050063275,0.17907952503841312
COPA,2.3673532,2.6420171,-0.27466393,0.050063275,0.17907952503841312
PRIMPOL,0.5181613,0.7111187,-0.1929574,0.050063275,0.17907952503841312
LSM14A,2.445894,2.827754,-0.38186002,0.050063275,0.17907952503841312
TMED4,3.5813236,3.868644,-0.28732038,0.050063275,0.17907952503841312
DDX12P,0.30388585,0.55998105,-0.2560952,0.050063275,0.17907952503841312
LINC00612,0.91127926,1.2182156,-0.30693632,0.050063275,0.17907952503841312
EIF3FP3,2.1944566,2.513215,-0.3187585,0.050063275,0.17907952503841312
CCT3,2.6179051,2.9754853,-0.35758018,0.050063275,0.17907952503841312
NUP85,0.93434644,1.190519,-0.25617254,0.050063275,0.17907952503841312
MYC,0.50710726,0.36293122,0.14417604,0.050063275,0.17907952503841312
PI4KAP2,0.72482973,0.57835835,0.14647138,0.050063275,0.17907952503841312
MRPS18C,0.7691638,1.005761,-0.23659724,0.050063275,0.17907952503841312
HNRNPKP4,0.80296034,0.95883745,-0.15587711,0.050063275,0.17907952503841312
RAB11FIP3,0.37635174,0.3187084,0.057643354,0.050063275,0.17907952503841312
AC104698.1,2.7728536,3.155867,-0.3830135,0.050063275,0.17907952503841312
SLC1A5,0.9969302,1.2574033,-0.26047307,0.050063275,0.17907952503841312
GAB2,0.11028672,0.18183881,-0.07155209,0.050063275,0.17907952503841312
CUTC,0.6423976,0.8532915,-0.21089393,0.050063275,0.17907952503841312
ZNF783,0.38602194,0.28857312,0.097448826,0.050063275,0.17907952503841312
ATG5,1.1343143,1.3466582,-0.21234393,0.050063275,0.17907952503841312
CD226,0.66699284,0.8977884,-0.23079556,0.050063275,0.17907952503841312
MAPKAPK3,0.8911294,1.2371508,-0.3460214,0.050063275,0.17907952503841312
AC104534.3,0.18024053,0.23967808,-0.059437558,0.050063275,0.17907952503841312
CTD-3214H19.4,0.15668993,0.21501936,-0.058329433,0.050063275,0.17907952503841312
LRRFIP2,0.7780138,0.94734925,-0.16933542,0.050063275,0.17907952503841312
TMSB4XP8,5.7797346,6.1118517,-0.33211708,0.050063275,0.17907952503841312
SRBD1,0.329416,0.4250874,-0.095671386,0.050063275,0.17907952503841312
NCAPD3,0.45323998,0.70966655,-0.25642657,0.050063275,0.17907952503841312
NBPF24,0.769214,0.65387845,0.115335524,0.050063275,0.17907952503841312
TAP2,1.089682,1.3902247,-0.3005427,0.050063275,0.17907952503841312
SAMHD1,1.7393446,2.1382217,-0.39887714,0.050063275,0.17907952503841312
STXBP3,1.7246767,2.0408857,-0.31620896,0.050063275,0.17907952503841312
VAPA,2.7873642,3.1925359,-0.40517163,0.050063275,0.17907952503841312
KIAA0232,0.3470585,0.40097442,-0.053915918,0.050063275,0.17907952503841312
PCNXL2,1.7056956,1.4192281,0.28646755,0.050063275,0.17907952503841312
RNH1,1.7520201,2.0780568,-0.3260367,0.050063275,0.17907952503841312
CTC-429P9.4,0.25713256,0.34743175,-0.09029919,0.050063275,0.17907952503841312
RP11-294J22.6,1.2273028,1.4499242,-0.22262144,0.050063275,0.17907952503841312
EIF5AP4,0.28199974,0.378679,-0.09667927,0.050063275,0.17907952503841312
AP2A1,0.53731966,0.68957907,-0.15225941,0.050063275,0.17907952503841312
ATG3,1.5239687,1.7378157,-0.21384704,0.050063275,0.17907952503841312
AC000041.8,0.1995479,0.25632334,-0.056775436,0.050063275,0.17907952503841312
ATG4B,1.6461487,1.9711603,-0.3250116,0.050063275,0.17907952503841312
TBC1D9B,1.2160561,1.470634,-0.25457788,0.050063275,0.17907952503841312
ANXA7,2.4765127,2.8081055,-0.3315928,0.050063275,0.17907952503841312
RIN3,0.8733594,1.1474626,-0.27410322,0.050063275,0.17907952503841312
RP11-159J3.1,0.26149085,0.5497232,-0.28823236,0.050063275,0.17907952503841312
RSPRY1,0.901361,1.0857381,-0.18437707,0.050063275,0.17907952503841312
YWHAZP2,2.9265647,3.1684124,-0.24184775,0.050063275,0.17907952503841312
IST1,3.0878334,3.4241326,-0.33629918,0.050063275,0.17907952503841312
U91328.20,0.31159988,0.3849319,-0.07333201,0.050063275,0.17907952503841312
GLRX,1.3748933,1.667645,-0.29275167,0.050063275,0.17907952503841312
C12orf42,0.17754799,0.110337384,0.06721061,0.05113714,0.18287303024252546
EBI3,0.072650574,0.19810578,-0.1254552,0.05120924,0.18308306503700525
AC007690.1,0.10260817,0.07117726,0.031430908,0.052574016,0.18483205021629717
C17orf58,0.09278433,0.13941325,-0.046628922,0.052642398,0.18483205021629717
WDHD1,0.16705604,0.27640775,-0.10935171,0.052683454,0.18483205021629717
RP5-935K16.1,0.21535887,0.2910325,-0.075673625,0.052703954,0.18483205021629717
