gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
COPS6,2.0702686,2.8561394,-0.7858708,0.00056243397,0.006302632454895113
RAB7A,3.4362986,4.346371,-0.91007257,0.00056243397,0.006302632454895113
CTB-61M7.2,0.027569065,0.18126981,-0.15370074,0.0005629785,0.0063038890672680965
RPP25,0.03862838,0.1354199,-0.09679152,0.0005782769,0.006470221416559785
DHFRP1,0.09392632,0.2839595,-0.1900332,0.00058329286,0.006516342206770676
RP11-357H14.17,0.0435754,0.12943512,-0.08585972,0.00058329286,0.006516342206770676
RRAS,0.043729004,0.13293192,-0.08920291,0.00059743604,0.006533658633425261
DTX3L,1.2150269,1.9167724,-0.7017455,0.0006090433,0.006533658633425261
MTX1,0.52004606,0.84184295,-0.3217969,0.0006090433,0.006533658633425261
STX10,0.8374019,1.3314493,-0.49404734,0.0006090433,0.006533658633425261
PAK2,1.6968712,2.2269666,-0.53009546,0.0006090433,0.006533658633425261
ZCCHC9,0.4226195,0.6754365,-0.252817,0.0006090433,0.006533658633425261
TAPSAR1,2.846075,3.5958483,-0.74977326,0.0006090433,0.006533658633425261
TMEM97,0.1331378,0.2747931,-0.14165528,0.0006090433,0.006533658633425261
ERAL1,0.47742876,0.7784685,-0.30103973,0.0006090433,0.006533658633425261
TUBB,2.7995512,3.9902275,-1.1906762,0.0006090433,0.006533658633425261
IP6K2,1.6797272,2.0670195,-0.38729227,0.0006090433,0.006533658633425261
CYB5B,1.3502194,2.0211306,-0.6709112,0.0006090433,0.006533658633425261
FARSA,1.0184561,1.6314622,-0.6130061,0.0006090433,0.006533658633425261
AFMID,0.2480209,0.510019,-0.26199812,0.0006090433,0.006533658633425261
ATAD2,0.557282,0.8356129,-0.27833092,0.0006090433,0.006533658633425261
FDPS,1.3925827,2.031739,-0.63915634,0.0006090433,0.006533658633425261
C9orf114,0.74487525,1.126367,-0.38149172,0.0006090433,0.006533658633425261
NDUFB2,2.0393426,3.053496,-1.0141532,0.0006090433,0.006533658633425261
MRPL44,0.5087691,0.8261426,-0.3173735,0.0006090433,0.006533658633425261
GMPR2,0.94287634,1.3690531,-0.4261768,0.0006090433,0.006533658633425261
TXNL1,1.3381373,1.9265625,-0.5884253,0.0006090433,0.006533658633425261
TM2D2,0.5012465,0.82926613,-0.32801962,0.0006090433,0.006533658633425261
RUVBL1,0.83412415,1.1816542,-0.34753007,0.0006090433,0.006533658633425261
EID1,3.0037632,4.0385613,-1.0347981,0.0006090433,0.006533658633425261
IK,2.7912993,3.370369,-0.5790696,0.0006090433,0.006533658633425261
CHURC1-FNTB,0.73827577,1.0447556,-0.3064798,0.0006090433,0.006533658633425261
KXD1,1.6058414,2.2236407,-0.6177993,0.0006090433,0.006533658633425261
RNF40,0.8903593,1.2035596,-0.31320035,0.0006090433,0.006533658633425261
VPS18,0.30414906,0.4815197,-0.17737064,0.0006090433,0.006533658633425261
PCGF1,0.3147327,0.4928096,-0.1780769,0.0006090433,0.006533658633425261
HMGB1,6.164898,6.852628,-0.6877303,0.0006090433,0.006533658633425261
FAM179A,0.330114,0.61545944,-0.28534544,0.0006090433,0.006533658633425261
TRIM25,0.9039923,1.4660544,-0.56206214,0.0006090433,0.006533658633425261
TMBIM6,5.2933455,6.2926025,-0.9992571,0.0006090433,0.006533658633425261
HSPBP1,0.4650488,0.70915884,-0.24411005,0.0006090433,0.006533658633425261
NAA20,0.9969489,1.5763009,-0.57935196,0.0006090433,0.006533658633425261
KLHDC3,0.98269945,1.5356952,-0.55299574,0.0006090433,0.006533658633425261
C1orf85,0.47750014,0.86700445,-0.3895043,0.0006090433,0.006533658633425261
SEC22B,2.7119086,3.402215,-0.6903064,0.0006090433,0.006533658633425261
LSM3,0.6883474,1.0723417,-0.38399428,0.0006090433,0.006533658633425261
M6PR,2.73699,3.7232096,-0.98621964,0.0006090433,0.006533658633425261
TMA7,4.903778,5.8554068,-0.9516287,0.0006090433,0.006533658633425261
SPCS1,3.0927129,4.0347714,-0.94205856,0.0006090433,0.006533658633425261
R3HCC1,0.49827218,0.8349058,-0.33663362,0.0006090433,0.006533658633425261
SLC25A5,4.4149036,5.6559772,-1.2410736,0.0006090433,0.006533658633425261
POLR2F,0.92381734,1.3524579,-0.42864054,0.0006090433,0.006533658633425261
EIF3G,3.9946773,4.813312,-0.81863475,0.0006090433,0.006533658633425261
IAH1,2.3365567,2.9779682,-0.64141154,0.0006090433,0.006533658633425261
DERL1,1.8903936,2.492509,-0.6021153,0.0006090433,0.006533658633425261
OSTF1,2.2201428,2.9627244,-0.7425816,0.0006090433,0.006533658633425261
C9orf16,2.1580257,3.0336995,-0.8756738,0.0006090433,0.006533658633425261
PSMD6,1.9337656,2.6134994,-0.67973375,0.0006090433,0.006533658633425261
BAD,0.79296523,1.1464235,-0.35345823,0.0006090433,0.006533658633425261
ADA,0.78184766,1.3009002,-0.51905257,0.0006090433,0.006533658633425261
CD300LB,0.038025927,0.18875629,-0.15073036,0.0006157233,0.006600463385984767
ACVRL1,0.009018258,0.11630591,-0.10728765,0.00061973126,0.006638546700864445
ZNF185,0.051255696,0.13207188,-0.08081619,0.00063345773,0.00678060227667772
PRKCDBP,0.027251244,0.2141855,-0.18693426,0.0006406622,0.006821059829046827
DEPDC1,0.034217685,0.1370232,-0.10280551,0.0006468096,0.006821059829046827
C2orf48,0.03267144,0.102271296,-0.06959985,0.0006514471,0.006821059829046827
SERPING1,0.106797114,0.4667974,-0.3600003,0.00065477384,0.006821059829046827
APOBEC3A,0.07368986,0.34686846,-0.27317858,0.00065900385,0.006821059829046827
SAE1,1.1946439,1.8256333,-0.63098943,0.0006592272,0.006821059829046827
SUMO1,2.6990275,3.500834,-0.80180645,0.0006592272,0.006821059829046827
CAPZA1,6.581851,7.3382125,-0.7563615,0.0006592272,0.006821059829046827
STARD4,0.5981152,0.9496418,-0.35152662,0.0006592272,0.006821059829046827
HNRNPK,6.922947,7.628534,-0.7055869,0.0006592272,0.006821059829046827
GNG10,0.7101806,1.3895196,-0.679339,0.0006592272,0.006821059829046827
C19orf10,1.6421629,2.5201855,-0.87802255,0.0006592272,0.006821059829046827
OBSCN,0.35216513,0.20465499,0.14751014,0.0006592272,0.006821059829046827
NUDT14,0.41829854,0.7509712,-0.33267266,0.0006592272,0.006821059829046827
SLC38A5,0.41716027,0.6989924,-0.2818321,0.0006592272,0.006821059829046827
MRPL20,1.4604831,2.111418,-0.65093493,0.0006592272,0.006821059829046827
SMPD4,1.0329058,1.3323035,-0.2993977,0.0006592272,0.006821059829046827
PRPSAP1,0.68629783,1.0517261,-0.36542827,0.0006592272,0.006821059829046827
PEPD,0.81722313,1.216329,-0.39910585,0.0006592272,0.006821059829046827
HAVCR2,1.6282725,3.2004292,-1.5721567,0.0006592272,0.006821059829046827
DCTN1,1.4560766,2.0559993,-0.59992266,0.0006592272,0.006821059829046827
ATP6V1H,0.9853453,1.4557654,-0.47042006,0.0006592272,0.006821059829046827
TARS,1.1313379,1.6509792,-0.5196413,0.0006592272,0.006821059829046827
RIOK3,1.6826416,2.149465,-0.46682346,0.0006592272,0.006821059829046827
HMGN2,5.859258,6.888103,-1.0288448,0.0006592272,0.006821059829046827
TNFAIP8L2,0.19152905,0.5404598,-0.34893078,0.0006592272,0.006821059829046827
TMEM140,1.1732582,1.7229878,-0.5497296,0.0006592272,0.006821059829046827
PEF1,1.2855959,1.9071137,-0.6215178,0.0006592272,0.006821059829046827
LZIC,0.47263846,0.77846307,-0.3058246,0.0006592272,0.006821059829046827
TSEN15,0.7781361,1.2172974,-0.43916136,0.0006592272,0.006821059829046827
PHKG2,1.093561,1.4694763,-0.3759153,0.0006592272,0.006821059829046827
MRPL14,0.766781,1.2501296,-0.4833486,0.0006592272,0.006821059829046827
HM13,2.3485081,3.3443983,-0.99589014,0.0006592272,0.006821059829046827
DCPS,0.6894792,1.0663066,-0.37682742,0.0006592272,0.006821059829046827
MRPS16,1.2379693,1.8559004,-0.6179311,0.0006592272,0.006821059829046827
HOTAIRM1,0.2707739,0.4792749,-0.20850101,0.0006592272,0.006821059829046827
ETFDH,0.5702287,0.7921624,-0.22193372,0.0006592272,0.006821059829046827
SDF2L1,0.94989204,1.5987432,-0.64885116,0.0006592272,0.006821059829046827
CCR7,2.4902196,1.0429076,1.447312,0.0006592272,0.006821059829046827
USP5,0.60857135,0.97716314,-0.3685918,0.0006592272,0.006821059829046827
RNF26,0.273175,0.5021354,-0.2289604,0.0006592272,0.006821059829046827
IGF1R,0.30777878,0.11315949,0.19461928,0.0006592272,0.006821059829046827
MEAF6,1.7412223,2.2912152,-0.5499929,0.0006592272,0.006821059829046827
MINOS1,1.8969892,2.7641757,-0.8671864,0.0006592272,0.006821059829046827
ANAPC15,0.70876443,1.1248877,-0.41612327,0.0006592272,0.006821059829046827
CDK2AP2,2.5620306,3.4170456,-0.85501504,0.0006592272,0.006821059829046827
ARPC1A,1.0166855,1.5103095,-0.49362397,0.0006592272,0.006821059829046827
TP63,0.05246278,0.15499921,-0.10253643,0.0006834319,0.007066492182376021
TTK,0.05278392,0.17564239,-0.122858465,0.000685506,0.007082913983304681
IFRG15,0.06332132,0.1421705,-0.07884918,0.0007122798,0.007151467948937417
DLD,1.495976,2.0711803,-0.5752044,0.0007132337,0.007151467948937417
BHLHE40,2.0357685,3.2673724,-1.2316039,0.0007132337,0.007151467948937417
ARRB2,1.1265581,1.6213926,-0.49483454,0.0007132337,0.007151467948937417
TXLNA,1.5713193,2.150078,-0.5787587,0.0007132337,0.007151467948937417
FCGRT,0.5675165,1.275587,-0.70807046,0.0007132337,0.007151467948937417
CCL4L2,1.4206772,2.5090544,-1.0883772,0.0007132337,0.007151467948937417
ACTG1,8.258247,9.524907,-1.2666597,0.0007132337,0.007151467948937417
EIF3CL,1.9249849,2.6578968,-0.7329118,0.0007132337,0.007151467948937417
PPP2R5D,1.034161,1.4804128,-0.44625187,0.0007132337,0.007151467948937417
GRSF1,1.4374472,2.0761905,-0.6387433,0.0007132337,0.007151467948937417
MCOLN2,0.91368705,1.40484,-0.49115294,0.0007132337,0.007151467948937417
LRRFIP2,0.79825,1.1254598,-0.32720977,0.0007132337,0.007151467948937417
UBE2A,1.5828898,2.18151,-0.5986202,0.0007132337,0.007151467948937417
ARF3,0.8999828,1.4094865,-0.5095037,0.0007132337,0.007151467948937417
IGSF6,0.1758482,0.8058273,-0.62997913,0.0007132337,0.007151467948937417
YBX1,1.6184438,2.1437104,-0.5252665,0.0007132337,0.007151467948937417
HMGCL,0.43697438,0.74860615,-0.31163177,0.0007132337,0.007151467948937417
HPSE,0.28052735,0.57723784,-0.2967105,0.0007132337,0.007151467948937417
MAP1S,0.5672495,0.99508554,-0.42783606,0.0007132337,0.007151467948937417
NCEH1,0.1608033,0.42244378,-0.2616405,0.0007132337,0.007151467948937417
AIMP2,0.34072685,0.683403,-0.34267616,0.0007132337,0.007151467948937417
TMEM127,0.45161676,0.68692285,-0.23530608,0.0007132337,0.007151467948937417
PSMC4,1.3452687,2.0402453,-0.69497657,0.0007132337,0.007151467948937417
RN7SL56P,0.0963171,0.236704,-0.14038691,0.0007132337,0.007151467948937417
AC007041.2,0.1682307,0.24612778,-0.07789709,0.0007132337,0.007151467948937417
MRPL34,1.1387388,1.6616309,-0.5228921,0.0007132337,0.007151467948937417
RCC2,0.59171206,0.92535174,-0.33363968,0.0007132337,0.007151467948937417
ECI2,0.5907397,0.89770037,-0.30696064,0.0007132337,0.007151467948937417
RHOG,2.0814998,3.0353267,-0.9538269,0.0007132337,0.007151467948937417
YARS,1.5818129,2.3454015,-0.76358867,0.0007132337,0.007151467948937417
EIF2AK2,1.0249646,1.7034669,-0.6785023,0.0007132337,0.007151467948937417
MRPS2,0.48682988,0.82200027,-0.3351704,0.0007132337,0.007151467948937417
VIM,5.614942,7.1882353,-1.5732932,0.0007132337,0.007151467948937417
SNRNP40,1.2716875,1.8206854,-0.5489979,0.0007132337,0.007151467948937417
REEP5,2.6491566,3.5863848,-0.9372282,0.0007132337,0.007151467948937417
PES1,0.390775,0.63576496,-0.24498996,0.0007132337,0.007151467948937417
RNF187,0.37137344,0.59853613,-0.22716269,0.0007132337,0.007151467948937417
RP1-187B23.1,0.21045281,0.095584795,0.114868015,0.0007132337,0.007151467948937417
METTL5,0.83341026,1.3578883,-0.5244781,0.0007132337,0.007151467948937417
PSMD2,1.589447,2.1733992,-0.5839522,0.0007132337,0.007151467948937417
TFDP1,0.4097668,0.5911421,-0.18137532,0.0007132337,0.007151467948937417
SPATS2L,0.59168035,1.1115617,-0.5198813,0.0007132337,0.007151467948937417
ZFP57,0.037302393,0.21113689,-0.1738345,0.0007300337,0.007314887228125828
EBF1,0.41491824,0.1299586,0.28495964,0.0007710731,0.00745702532451385
CIAPIN1,0.60226905,0.9772366,-0.37496758,0.0007713282,0.00745702532451385
AC006011.4,0.56155664,0.8687523,-0.30719566,0.0007713282,0.00745702532451385
PDCD10,1.288544,1.8639677,-0.5754236,0.0007713282,0.00745702532451385
VWA5A,0.16455807,0.32586217,-0.1613041,0.0007713282,0.00745702532451385
AIFM1,0.45651314,0.77762365,-0.32111052,0.0007713282,0.00745702532451385
MGAT1,1.9696101,2.9513247,-0.9817146,0.0007713282,0.00745702532451385
CCDC137,0.49220333,0.67793316,-0.18572983,0.0007713282,0.00745702532451385
SART1,0.4605036,0.6606142,-0.20011058,0.0007713282,0.00745702532451385
RAE1,0.8137442,1.1607561,-0.34701192,0.0007713282,0.00745702532451385
PAK1,0.4720068,0.8994644,-0.42745763,0.0007713282,0.00745702532451385
FERMT3,2.4546218,3.4914374,-1.0368156,0.0007713282,0.00745702532451385
COPB2,1.2170115,1.828456,-0.6114446,0.0007713282,0.00745702532451385
FAM120A,0.7840903,1.092484,-0.30839372,0.0007713282,0.00745702532451385
CHFR,1.3531562,1.8250695,-0.47191334,0.0007713282,0.00745702532451385
NINJ1,1.0668746,1.9375687,-0.87069404,0.0007713282,0.00745702532451385
FIP1L1,1.5143436,2.0042846,-0.489941,0.0007713282,0.00745702532451385
GLOD4,1.2692337,1.7446063,-0.47537255,0.0007713282,0.00745702532451385
TPP1,3.4752917,4.433182,-0.95789003,0.0007713282,0.00745702532451385
ZNF207,3.3784149,4.0631666,-0.68475175,0.0007713282,0.00745702532451385
TRIM69,1.0617998,1.624923,-0.5631232,0.0007713282,0.00745702532451385
PPP5C,0.9727998,1.4178233,-0.44502354,0.0007713282,0.00745702532451385
CYTH2,0.66866213,0.99600685,-0.32734472,0.0007713282,0.00745702532451385
CNIH1,1.3846868,2.1250515,-0.7403647,0.0007713282,0.00745702532451385
NKG7,4.380135,6.511694,-2.131559,0.0007713282,0.00745702532451385
RP11-567I13.1,0.18725266,0.28535315,-0.0981005,0.0007713282,0.00745702532451385
AP1M1,1.6572882,2.3070533,-0.64976513,0.0007713282,0.00745702532451385
SMNDC1,0.9625397,1.3087672,-0.34622753,0.0007713282,0.00745702532451385
RRP1,0.43645388,0.6616585,-0.22520465,0.0007713282,0.00745702532451385
TRAPPC5,1.2847655,2.014745,-0.7299795,0.0007713282,0.00745702532451385
C1orf43,2.0888855,2.873384,-0.78449845,0.0007713282,0.00745702532451385
VWA9,0.66751444,0.93357414,-0.2660597,0.0007713282,0.00745702532451385
TIMD4,0.15839826,0.4536453,-0.29524702,0.0007713282,0.00745702532451385
NOB1,0.6448582,0.979686,-0.33482784,0.0007713282,0.00745702532451385
SH3GLB1,1.6917351,2.3353453,-0.6436101,0.0007713282,0.00745702532451385
MCM3,0.78446263,1.3002094,-0.5157468,0.0007713282,0.00745702532451385
FGFR1OP2,1.7877765,2.1872404,-0.3994639,0.0007713282,0.00745702532451385
MRPS18A,0.61238724,0.98913807,-0.37675083,0.0007713282,0.00745702532451385
PLAGL1,0.27937382,0.48659208,-0.20721826,0.0007713282,0.00745702532451385
PLD3,1.2673577,1.9020182,-0.6346605,0.0007713282,0.00745702532451385
MICB,0.45239678,0.70045036,-0.24805358,0.0007713282,0.00745702532451385
KIAA0368,0.7260643,1.0712981,-0.3452338,0.0007713282,0.00745702532451385
TUBG1,0.42240956,0.8457177,-0.42330816,0.0007713282,0.00745702532451385
GRAPL,0.12822917,0.055885237,0.07234393,0.0007713282,0.00745702532451385
YIF1A,1.1081988,1.6589948,-0.55079603,0.0007713282,0.00745702532451385
EPB41,1.9427549,1.5035608,0.43919408,0.0007713282,0.00745702532451385
VCP,2.9071178,3.6885188,-0.7814009,0.0007713282,0.00745702532451385
ATG9A,0.7737147,1.104668,-0.3309533,0.0007713282,0.00745702532451385
ITGAX,0.59652543,1.3378721,-0.7413467,0.0007713282,0.00745702532451385
RP11-463J10.3,0.46145874,0.6402268,-0.17876804,0.0007713282,0.00745702532451385
CIAO1,1.5798904,2.0957413,-0.5158509,0.0007713282,0.00745702532451385
AD000671.6,0.6168576,0.97331506,-0.35645747,0.0007713282,0.00745702532451385
DNAJC3,1.8407582,2.4345243,-0.5937661,0.0007713282,0.00745702532451385
EBI3,0.1156003,0.27396527,-0.15836497,0.0008017311,0.007745816667693512
CXCL2,0.07136006,0.5249728,-0.45361274,0.0008283549,0.00783740870912333
LRRC20,0.043556985,0.10435728,-0.060800295,0.00083107,0.00783740870912333
ORC1,0.06404877,0.18115032,-0.11710155,0.00083107,0.00783740870912333
HIST1H2AL,0.0580523,0.16219652,-0.104144216,0.0008327013,0.00783740870912333
SKA3,0.079642646,0.23417164,-0.154529,0.0008327013,0.00783740870912333
P2RY6,0.07117358,0.34774056,-0.27656698,0.0008327013,0.00783740870912333
CYSTM1,0.5221706,1.021172,-0.49900144,0.00083378976,0.00783740870912333
HIST1H3J,0.06252816,0.19446306,-0.1319349,0.00083378976,0.00783740870912333
HMGN1,4.2945213,5.2271004,-0.93257904,0.00083378976,0.00783740870912333
GALK1,0.49838415,0.9522967,-0.45391253,0.00083378976,0.00783740870912333
SLC35A4,1.0369494,1.4776517,-0.44070232,0.00083378976,0.00783740870912333
ZBTB20,1.5825528,1.1645746,0.41797817,0.00083378976,0.00783740870912333
EMC2,0.57615876,0.9666431,-0.39048433,0.00083378976,0.00783740870912333
THG1L,0.313326,0.5165094,-0.20318341,0.00083378976,0.00783740870912333
GID8,0.68607014,0.9725214,-0.28645128,0.00083378976,0.00783740870912333
P4HB,2.9880843,4.0722303,-1.084146,0.00083378976,0.00783740870912333
JAM3,0.18482003,0.086769566,0.09805046,0.00083378976,0.00783740870912333
ANP32E,2.9091434,3.6289678,-0.7198243,0.00083378976,0.00783740870912333
DAP3,2.0167723,2.5810502,-0.5642779,0.00083378976,0.00783740870912333
XRN2,1.4382211,1.9174334,-0.47921228,0.00083378976,0.00783740870912333
COX17,1.115564,1.713666,-0.598102,0.00083378976,0.00783740870912333
SNAP47,1.1803856,2.1424737,-0.9620881,0.00083378976,0.00783740870912333
RAB1A,1.9626681,2.7643442,-0.80167615,0.00083378976,0.00783740870912333
MAPKAPK3,0.93150425,1.6268929,-0.6953887,0.00083378976,0.00783740870912333
DNAJC1,1.2707986,1.7160767,-0.44527817,0.00083378976,0.00783740870912333
HIST2H2AA3,0.94774574,1.4884334,-0.5406876,0.00083378976,0.00783740870912333
LRRC37A17P,0.257054,0.17333013,0.08372387,0.00083378976,0.00783740870912333
ASH2L,0.60263884,0.90871537,-0.30607653,0.00083378976,0.00783740870912333
TNIP2,0.65427893,0.9648745,-0.31059557,0.00083378976,0.00783740870912333
MTFR2,0.08681911,0.19508061,-0.108261496,0.00083378976,0.00783740870912333
RBBP4,2.7144153,3.487068,-0.7726526,0.00083378976,0.00783740870912333
E2F4,0.64943546,0.90227693,-0.25284147,0.00083378976,0.00783740870912333
DBNDD2,0.19726954,0.4732191,-0.27594954,0.00083378976,0.00783740870912333
HLA-DRB1,4.56001,6.0720334,-1.5120234,0.00083378976,0.00783740870912333
MRPL16,0.8757394,1.328009,-0.4522696,0.00083378976,0.00783740870912333
RP11-298C3.2,0.082942404,0.14517881,-0.062236406,0.00083378976,0.00783740870912333
DYNLT1,1.8573401,2.757568,-0.9002278,0.00083378976,0.00783740870912333
NPL,0.15663913,0.49247912,-0.33584,0.00083378976,0.00783740870912333
ARPC4-TTLL3,1.1895007,1.6585906,-0.46908987,0.00083378976,0.00783740870912333
RPA2,1.529965,2.1105163,-0.58055127,0.00083378976,0.00783740870912333
ZNHIT3,1.0774673,1.4703381,-0.39287078,0.00083378976,0.00783740870912333
CCT7,2.5808945,3.3011518,-0.7202573,0.00083378976,0.00783740870912333
RP6-91H8.3,0.1077171,0.2784716,-0.17075449,0.0008664693,0.008139340034120455
FAM198B,0.028481074,0.22128999,-0.19280893,0.00087671855,0.00815298273788868
MITF,0.03340709,0.25615525,-0.22274816,0.00089077995,0.00815298273788868
C17orf53,0.053332016,0.14419344,-0.090861425,0.000898013,0.00815298273788868
FADS2,0.11363456,0.31233534,-0.19870079,0.00090062607,0.00815298273788868
PPP6C,1.6500868,2.1685562,-0.51846945,0.00090091606,0.00815298273788868
SQLE,0.3807099,0.6391642,-0.25845432,0.00090091606,0.00815298273788868
RPS6KA1,1.286933,1.9565072,-0.66957426,0.00090091606,0.00815298273788868
SLC4A2,0.62204283,1.0107714,-0.38872856,0.00090091606,0.00815298273788868
SUGT1,1.3200096,1.6444393,-0.32442975,0.00090091606,0.00815298273788868
METAP2,1.3876133,1.8811827,-0.49356937,0.00090091606,0.00815298273788868
MRPS18B,0.81314445,1.303933,-0.49078858,0.00090091606,0.00815298273788868
NBN,0.82989436,1.2578088,-0.42791444,0.00090091606,0.00815298273788868
NFKBIB,0.7139454,1.0060464,-0.29210103,0.00090091606,0.00815298273788868
VANGL1,0.11563294,0.22634177,-0.11070883,0.00090091606,0.00815298273788868
SMC4,1.5785605,2.1927636,-0.6142031,0.00090091606,0.00815298273788868
PUF60,2.1876235,2.9930391,-0.80541563,0.00090091606,0.00815298273788868
RIPK3,0.5265858,0.8085166,-0.2819308,0.00090091606,0.00815298273788868
ADIPOR1,1.8649997,2.4811883,-0.61618865,0.00090091606,0.00815298273788868
UCK2,0.34070393,0.62780714,-0.2871032,0.00090091606,0.00815298273788868
NFYC,1.353107,1.919797,-0.56668997,0.00090091606,0.00815298273788868
RPA3,0.8850789,1.3506861,-0.46560717,0.00090091606,0.00815298273788868
RP11-6N17.6,0.26688138,0.48122552,-0.21434414,0.00090091606,0.00815298273788868
PAQR4,0.07902623,0.1691308,-0.09010457,0.00090091606,0.00815298273788868
ITCH,1.477837,1.8676362,-0.38979924,0.00090091606,0.00815298273788868
